"cert","name","city","stalp","estymd","active","bkclass","repdte","timeperiod","asset","dep","netinc","roa","roe","eeffr","lnre","lnci","lncon","numemp","realgdp"
"33013",Asian Pacific National Bank,San Gabriel,CA,1990-07-25,false,N,2023-06-30,"2023Q2",56055.0,46043.0,347.0,1.2227351210402058,7.29,63.8095238095238,23983.0,11.0,0.0,11,3191508.0
"33013",Asian Pacific National Bank,San Gabriel,CA,1990-07-25,false,N,2023-09-30,"2023Q3",56351.0,46012.0,437.0,1.0283986321014893,6.09,67.48834110592938,23800.0,9.0,0.0,11,3223877.8
"33013",Asian Pacific National Bank,San Gabriel,CA,1990-07-25,false,N,2023-12-31,"2023Q4",56953.0,45293.0,474.0,0.8357488944840573,4.91,71.79752066115702,24713.0,8.0,0.0,11,3248446.5
"33013",Asian Pacific National Bank,San Gabriel,CA,1990-07-25,false,N,2024-03-31,"2024Q1",55331.0,44474.0,24.0,0.1709949770225499,0.96,93.47826086956522,25831.0,7.0,0.0,11,3277174.5
"33013",Asian Pacific National Bank,San Gabriel,CA,1990-07-25,false,N,2024-06-30,"2024Q2",57092.0,46001.0,71.0,0.251511430190818,1.4,89.94778067885117,29391.0,5.0,0.0,11,3287040.8
"33013",Asian Pacific National Bank,San Gabriel,CA,1990-07-25,false,N,2024-09-30,"2024Q3",57013.0,45289.0,99.0,0.2332210487258656,1.29,90.14567266495288,29860.0,4.0,0.0,11,3321635.2
"33013",Asian Pacific National Bank,San Gabriel,CA,1990-07-25,false,N,2024-12-31,"2024Q4",55759.0,44102.0,144.0,0.2551852219402583,1.4,89.59247648902821,28445.0,3.0,0.0,11,3341863.5
"33013",Asian Pacific National Bank,San Gabriel,CA,1990-07-25,false,N,2025-03-31,"2025Q1",55491.0,43763.0,51.0,0.3667415730337078,1.91,87.5,28468.0,1.0,0.0,10,3341872.5
"33013",Asian Pacific National Bank,San Gabriel,CA,1990-07-25,false,N,2025-06-30,"2025Q2",56074.0,44160.0,140.0,0.5020200329898878,2.61,83.5873388042204,28049.0,0.0,0.0,10,3377264.0
"33013",Asian Pacific National Bank,San Gabriel,CA,1990-07-25,false,N,2025-09-30,"2025Q3",58203.0,46618.0,267.0,0.6313942011377794,3.3,79.49666913397483,31827.0,0.0,0.0,10,3414490.5
"33013",Asian Pacific National Bank,San Gabriel,CA,1990-07-25,false,N,2025-12-31,"2025Q4",57377.0,45794.0,384.0,0.6786754517433475,3.54,78.14854682454252,30911.0,0.0,0.0,10,3421992.5
"33103","Gateway Bank, F.S.B.",Oakland,CA,1990-06-08,false,SB,2022-03-31,"2022Q1",176655.0,160348.0,85.0,0.1931829158120216,2.24,93.83611312545322,95293.0,11159.0,0.0,23,3162422.5
"33103","Gateway Bank, F.S.B.",Oakland,CA,1990-06-08,false,SB,2022-06-30,"2022Q2",160909.0,145872.0,264.0,0.3088279161719376,3.61,90.09831460674155,102700.0,8635.0,0.0,22,3146316.0
"33103","Gateway Bank, F.S.B.",Oakland,CA,1990-06-08,false,SB,2022-09-30,"2022Q3",164819.0,150757.0,355.0,0.2793586198552217,3.39,91.28301004907688,106012.0,4436.0,0.0,23,3145009.5
"33103","Gateway Bank, F.S.B.",Oakland,CA,1990-06-08,false,SB,2022-12-31,"2022Q4",181369.0,162450.0,47.0,0.0273543670956064,0.32,98.45195729537367,120650.0,1274.0,0.0,22,3135097.5
"33103","Gateway Bank, F.S.B.",Oakland,CA,1990-06-08,false,SB,2023-03-31,"2023Q1",188534.0,168295.0,-1932.0,-4.178392713765501,-48.02,214.42176870748295,144290.0,46.0,0.0,23,3152233.8
"33103","Gateway Bank, F.S.B.",Oakland,CA,1990-06-08,false,SB,2023-06-30,"2023Q2",185642.0,170680.0,-2215.0,-2.392245452663601,-29.11,169.96723698580269,140714.0,35.0,0.0,18,3191508.0
"33103","Gateway Bank, F.S.B.",Oakland,CA,1990-06-08,false,SB,2023-09-30,"2023Q3",178782.0,164285.0,-2274.0,-1.651539001017258,-20.54,154.45492662473794,136870.0,34.0,0.0,18,3223877.8
"33103","Gateway Bank, F.S.B.",Oakland,CA,1990-06-08,false,SB,2023-12-31,"2023Q4",197665.0,168426.0,-2863.0,-1.5359573901921906,-16.45,154.43169968717413,148259.0,4.0,0.0,23,3248446.5
"33103","Gateway Bank, F.S.B.",Oakland,CA,1990-06-08,false,SB,2024-03-31,"2024Q1",220664.0,191603.0,-587.0,-1.1225614289231682,-8.51,157.5070821529745,141930.0,2500.0,0.0,23,3277174.5
"33103","Gateway Bank, F.S.B.",Oakland,CA,1990-06-08,false,SB,2024-06-30,"2024Q2",221658.0,193524.0,-1564.0,-1.4662797838081083,-11.49,160.4495456719273,169401.0,2953.0,0.0,24,3287040.8
"33103","Gateway Bank, F.S.B.",Oakland,CA,1990-06-08,false,SB,2024-09-30,"2024Q3",249593.0,221431.0,-2521.0,-1.5113870815440995,-12.44,173.6842105263158,163990.0,2867.0,0.0,30,3321635.2
"33103","Gateway Bank, F.S.B.",Oakland,CA,1990-06-08,false,SB,2024-12-31,"2024Q4",256131.0,228680.0,-4113.0,-1.7949552723156188,-15.49,176.97926484448635,186645.0,3182.0,0.0,31,3341863.5
"33103","Gateway Bank, F.S.B.",Oakland,CA,1990-06-08,false,SB,2025-03-31,"2025Q1",257601.0,230261.0,-958.0,-1.4918284241589,-15.76,172.51461988304092,184604.0,3358.0,0.0,27,3341872.5
"33103","Gateway Bank, F.S.B.",Oakland,CA,1990-06-08,false,SB,2025-06-30,"2025Q2",246185.0,219596.0,-1785.0,-1.409364443748462,-14.85,173.74161073825502,179167.0,3279.0,0.0,29,3377264.0
"33103","Gateway Bank, F.S.B.",Oakland,CA,1990-06-08,false,SB,2025-09-30,"2025Q3",233028.0,207663.0,-2656.0,-1.4265623171474755,-14.9,172.68184342032205,176329.0,3134.0,0.0,28,3414490.5
"33103","Gateway Bank, F.S.B.",Oakland,CA,1990-06-08,false,SB,2025-12-31,"2025Q4",260466.0,203030.0,-3885.0,-1.5497709849363055,-16.58,179.05683690280063,210782.0,4366.0,0.0,26,3421992.5
"33457",Oak Valley Community Bank,Oakdale,CA,1991-05-28,false,SM,2022-03-31,"2022Q1",1945866.0,1799423.0,2525.0,0.5165685527385805,7.38,72.12501017335396,741913.0,82337.0,430.0,206,3162422.5
"33457",Oak Valley Community Bank,Oakdale,CA,1991-05-28,false,SM,2022-06-30,"2022Q2",1991178.0,1852698.0,6959.0,0.7075032897869358,10.64,65.81538233770078,795064.0,75270.0,447.0,209,3146316.0
"33457",Oak Valley Community Bank,Oakdale,CA,1991-05-28,false,SM,2022-09-30,"2022Q3",1962385.0,1831014.0,13929.0,0.94463763210068,14.91,58.98758063808312,813974.0,68192.0,562.0,209,3145009.5
"33457",Oak Valley Community Bank,Oakdale,CA,1991-05-28,false,SM,2022-12-31,"2022Q4",1968293.0,1814462.0,23550.0,1.197586398103552,18.85,54.88400950320053,817883.0,67030.0,403.0,198,3135097.5
"33457",Oak Valley Community Bank,Oakdale,CA,1991-05-28,false,SM,2023-03-31,"2023Q1",1940515.0,1769304.0,9373.0,1.9183341826971296,28.02,47.016524596409354,833643.0,61614.0,377.0,206,3152233.8
"33457",Oak Valley Community Bank,Oakdale,CA,1991-05-28,false,SM,2023-06-30,"2023Q2",1861511.0,1682454.0,17913.0,1.862600663845448,25.93,46.99315979479384,864574.0,56067.0,401.0,213,3191508.0
"33457",Oak Valley Community Bank,Oakdale,CA,1991-05-28,false,SM,2023-09-30,"2023Q3",1835329.0,1666709.0,25406.0,1.7815086788134291,24.67,48.17477523433016,881210.0,57364.0,461.0,225,3223877.8
"33457",Oak Valley Community Bank,Oakdale,CA,1991-05-28,false,SM,2023-12-31,"2023Q4",1842269.0,1650700.0,31361.0,1.659678000981592,21.93,49.50432423884882,917305.0,64772.0,510.0,222,3248446.5
"33457",Oak Valley Community Bank,Oakdale,CA,1991-05-28,false,SM,2024-03-31,"2024Q1",1805457.0,1612826.0,5950.0,1.3049225736801502,14.33,60.146281565319526,932944.0,68435.0,815.0,219,3277174.5
"33457",Oak Valley Community Bank,Oakdale,CA,1991-05-28,false,SM,2024-06-30,"2024Q2",1840415.0,1645361.0,12031.0,1.3153087721324943,14.35,59.792940927264546,945758.0,74105.0,699.0,223,3287040.8
"33457",Oak Valley Community Bank,Oakdale,CA,1991-05-28,false,SM,2024-09-30,"2024Q3",1900236.0,1690813.0,19494.0,1.407148021818594,15.11,58.92394425379928,950499.0,80476.0,880.0,222,3321635.2
"33457",Oak Valley Community Bank,Oakdale,CA,1991-05-28,false,SM,2024-12-31,"2024Q4",1900495.0,1696247.0,25732.0,1.3850982121402902,14.78,58.795546029588586,981423.0,82730.0,741.0,223,3341863.5
"33457",Oak Valley Community Bank,Oakdale,CA,1991-05-28,false,SM,2025-03-31,"2025Q1",1924135.0,1713777.0,5497.0,1.149810569911338,12.02,62.205456800330715,970754.0,76925.0,521.0,225,3341872.5
"33457",Oak Valley Community Bank,Oakdale,CA,1991-05-28,false,SM,2025-06-30,"2025Q2",1920868.0,1711617.0,11334.0,1.183604972101635,12.34,61.48783101178632,978827.0,79025.0,610.0,231,3377264.0
"33457",Oak Valley Community Bank,Oakdale,CA,1991-05-28,false,SM,2025-09-30,"2025Q3",1995282.0,1775055.0,18306.0,1.2612367125793522,13.03,60.31232903963794,989582.0,79151.0,637.0,237,3414490.5
"33457",Oak Valley Community Bank,Oakdale,CA,1991-05-28,false,SM,2025-12-31,"2025Q4",2022957.0,1793192.0,24810.0,1.270517630698164,12.96,59.214945938656925,1033063.0,69207.0,589.0,238,3421992.5
"33539",Preferred Bank,Los Angeles,CA,1991-12-23,false,NM,2022-03-31,"2022Q1",6143189.0,5312502.0,26027.0,1.7080325502034386,17.62,30.854542325563607,3253665.0,1329213.0,0.0,289,3162422.5
"33539",Preferred Bank,Los Angeles,CA,1991-12-23,false,NM,2022-06-30,"2022Q2",6233720.0,5410218.0,54096.0,1.76169065333921,18.3,29.872801422899336,3530750.0,1379738.0,0.0,283,3146316.0
"33539",Preferred Bank,Los Angeles,CA,1991-12-23,false,NM,2022-09-30,"2022Q3",6293578.0,5458274.0,89285.0,1.926452706073195,20.14,28.083905068802377,3643554.0,1357182.0,0.0,293,3145009.5
"33539",Preferred Bank,Los Angeles,CA,1991-12-23,false,NM,2022-12-31,"2022Q4",6425969.0,5558803.0,128845.0,2.068558593308874,21.51,26.949253544097353,3736582.0,1327692.0,0.0,299,3135097.5
"33539",Preferred Bank,Los Angeles,CA,1991-12-23,false,NM,2023-03-31,"2023Q1",6462167.0,5409788.0,38073.0,2.363289772857766,23.67,24.594541783364814,3741334.0,1306089.0,0.0,300,3152233.8
"33539",Preferred Bank,Los Angeles,CA,1991-12-23,false,NM,2023-06-30,"2023Q2",6668548.0,5591041.0,76009.0,2.331959753504224,23.32,24.99603373965467,3725392.0,1382485.0,0.0,294,3191508.0
"33539",Preferred Bank,Los Angeles,CA,1991-12-23,false,NM,2023-09-30,"2023Q3",6633086.0,5684969.0,114201.0,2.3255522030166738,23.19,25.00077024308872,3753835.0,1363883.0,0.0,296,3223877.8
"33539",Preferred Bank,Los Angeles,CA,1991-12-23,false,NM,2023-12-31,"2023Q4",6659765.0,5711402.0,150040.0,2.283746177837829,22.59,24.91581367873365,3871627.0,1390789.0,0.0,301,3248446.5
"33539",Preferred Bank,Los Angeles,CA,1991-12-23,false,NM,2024-03-31,"2024Q1",6756740.0,5807301.0,33466.0,1.9955122440605808,19.2,27.960595263047576,3950040.0,1365580.0,0.0,304,3277174.5
"33539",Preferred Bank,Los Angeles,CA,1991-12-23,false,NM,2024-06-30,"2024Q2",6847035.0,5882233.0,67058.0,1.98557606420201,19.0,28.13306302985625,4051325.0,1367610.0,0.0,317,3287040.8
"33539",Preferred Bank,Los Angeles,CA,1991-12-23,false,NM,2024-09-30,"2024Q3",6873162.0,5873808.0,100441.0,1.9739758398054412,18.68,28.394467034082805,4199685.0,1361581.0,0.0,317,3321635.2
"33539",Preferred Bank,Los Angeles,CA,1991-12-23,false,NM,2024-12-31,"2024Q4",6924154.0,5921062.0,130662.0,1.9180668859291143,17.99,31.04885471503173,4216072.0,1417276.0,0.0,323,3341863.5
"33539",Preferred Bank,Los Angeles,CA,1991-12-23,false,NM,2025-03-31,"2025Q1",7100798.0,6078374.0,30024.0,1.712604791802496,15.58,33.70282477225752,4253643.0,1370955.0,0.0,323,3341872.5
"33539",Preferred Bank,Los Angeles,CA,1991-12-23,false,NM,2025-06-30,"2025Q2",7279549.0,6083500.0,62871.0,1.7706399225215368,16.48,32.011828164702735,4231276.0,1496339.0,0.0,323,3377264.0
"33539",Preferred Bank,Los Angeles,CA,1991-12-23,false,NM,2025-09-30,"2025Q3",7468405.0,6236642.0,98810.0,1.8314920710476723,17.19,30.70408938632921,4295439.0,1566385.0,0.0,319,3414490.5
"33539",Preferred Bank,Los Angeles,CA,1991-12-23,false,NM,2025-12-31,"2025Q4",7601679.0,6350066.0,133632.0,1.8368869363045657,17.33,30.405770079976445,4484881.0,1560111.0,0.0,324,3421992.5
"33661","Mizrahi Tefahot Bank, Ltd.",Los Angeles,CA,1923-06-01,false,OI,2022-03-31,"2022Q1",2803357.0,1062570.0,,0.0,,0.0,74197.0,659736.0,,,3162422.5
"33661","Mizrahi Tefahot Bank, Ltd.",Los Angeles,CA,1923-06-01,false,OI,2022-06-30,"2022Q2",2509252.0,1186530.0,,0.0,,0.0,116547.0,782003.0,,,3146316.0
"33661","Mizrahi Tefahot Bank, Ltd.",Los Angeles,CA,1923-06-01,false,OI,2022-09-30,"2022Q3",3567668.0,1432422.0,,0.0,,0.0,164167.0,867336.0,,,3145009.5
"33661","Mizrahi Tefahot Bank, Ltd.",Los Angeles,CA,1923-06-01,false,OI,2022-12-31,"2022Q4",5773447.0,1532214.0,,0.0,,0.0,172769.0,848402.0,,,3135097.5
"33661","Mizrahi Tefahot Bank, Ltd.",Los Angeles,CA,1923-06-01,false,OI,2023-03-31,"2023Q1",5993725.0,2023771.0,,0.0,,0.0,191450.0,921647.0,,,3152233.8
"33661","Mizrahi Tefahot Bank, Ltd.",Los Angeles,CA,1923-06-01,false,OI,2023-06-30,"2023Q2",5744668.0,1532777.0,,0.0,,0.0,192933.0,1003076.0,,,3191508.0
"33661","Mizrahi Tefahot Bank, Ltd.",Los Angeles,CA,1923-06-01,false,OI,2023-09-30,"2023Q3",5807757.0,1779260.0,,0.0,,0.0,220092.0,1084554.0,,,3223877.8
"33661","Mizrahi Tefahot Bank, Ltd.",Los Angeles,CA,1923-06-01,false,OI,2023-12-31,"2023Q4",8938415.0,1934571.0,,0.0,,0.0,258718.0,1240176.0,,,3248446.5
"33661","Mizrahi Tefahot Bank, Ltd.",Los Angeles,CA,1923-06-01,false,OI,2024-03-31,"2024Q1",7280006.0,2184946.0,,0.0,,0.0,267958.0,1246974.0,,,3277174.5
"33661","Mizrahi Tefahot Bank, Ltd.",Los Angeles,CA,1923-06-01,false,OI,2024-06-30,"2024Q2",8856732.0,2443225.0,,0.0,,0.0,387834.0,1308916.0,,,3287040.8
"33661","Mizrahi Tefahot Bank, Ltd.",Los Angeles,CA,1923-06-01,false,OI,2024-09-30,"2024Q3",8249597.0,2221292.0,,0.0,,0.0,414179.0,1381334.0,,,3321635.2
"33661","Mizrahi Tefahot Bank, Ltd.",Los Angeles,CA,1923-06-01,false,OI,2024-12-31,"2024Q4",8726217.0,2725724.0,,0.0,,0.0,416593.0,1488909.0,,,3341863.5
"33661","Mizrahi Tefahot Bank, Ltd.",Los Angeles,CA,1923-06-01,false,OI,2025-03-31,"2025Q1",8428578.0,2800884.0,,0.0,,0.0,495389.0,1582667.0,,,3341872.5
"33661","Mizrahi Tefahot Bank, Ltd.",Los Angeles,CA,1923-06-01,false,OI,2025-06-30,"2025Q2",9370763.0,3309713.0,,0.0,,0.0,483190.0,1947223.0,,,3377264.0
"33661","Mizrahi Tefahot Bank, Ltd.",Los Angeles,CA,1923-06-01,false,OI,2025-09-30,"2025Q3",9939146.0,3670497.0,,0.0,,0.0,534037.0,2105049.0,,,3414490.5
"33661","Mizrahi Tefahot Bank, Ltd.",Los Angeles,CA,1923-06-01,false,OI,2025-12-31,"2025Q4",8660666.0,4044553.0,,0.0,,0.0,439949.0,2350037.0,,,3421992.5
"34010",EverTrust Bank,City Of Industry,CA,1995-05-03,false,NM,2022-03-31,"2022Q1",948244.0,729247.0,2071.0,0.8524243002665627,3.93,56.44635447540012,496178.0,110032.0,0.0,85,3162422.5
"34010",EverTrust Bank,City Of Industry,CA,1995-05-03,false,NM,2022-06-30,"2022Q2",929100.0,707655.0,4494.0,0.938618381868416,4.27,55.00141083521445,482723.0,127723.0,0.0,85,3146316.0
"34010",EverTrust Bank,City Of Industry,CA,1995-05-03,false,NM,2022-09-30,"2022Q3",868731.0,646705.0,7750.0,1.104709279576123,4.91,51.32569128456422,489870.0,121236.0,0.0,92,3145009.5
"34010",EverTrust Bank,City Of Industry,CA,1995-05-03,false,NM,2022-12-31,"2022Q4",839512.0,608354.0,11589.0,1.2649051206555109,5.48,48.89881131961624,488834.0,117797.0,0.0,97,3135097.5
"34010",EverTrust Bank,City Of Industry,CA,1995-05-03,false,NM,2023-03-31,"2023Q1",842561.0,604892.0,3600.0,1.7121730150831742,6.63,47.483401156564575,485177.0,100723.0,0.0,92,3152233.8
"34010",EverTrust Bank,City Of Industry,CA,1995-05-03,false,NM,2023-06-30,"2023Q2",907682.0,664280.0,7113.0,1.6479551154452834,6.5,46.633914592668575,501522.0,95024.0,0.0,89,3191508.0
"34010",EverTrust Bank,City Of Industry,CA,1995-05-03,false,NM,2023-09-30,"2023Q3",887197.0,637383.0,10729.0,1.645691479203624,6.49,46.124309193999856,518323.0,74840.0,0.0,88,3223877.8
"34010",EverTrust Bank,City Of Industry,CA,1995-05-03,false,NM,2023-12-31,"2023Q4",871052.0,632730.0,4158.0,0.4781504340842372,1.89,42.60962979286029,537482.0,115399.0,0.0,92,3248446.5
"34010",EverTrust Bank,City Of Industry,CA,1995-05-03,false,NM,2024-03-31,"2024Q1",923871.0,681944.0,2650.0,1.18110916178577,4.78,51.37018114259173,518708.0,137500.0,0.0,93,3277174.5
"34010",EverTrust Bank,City Of Industry,CA,1995-05-03,false,NM,2024-06-30,"2024Q2",889871.0,646058.0,5558.0,1.242106470738537,4.98,51.52310924369747,520673.0,143068.0,0.0,92,3287040.8
"34010",EverTrust Bank,City Of Industry,CA,1995-05-03,false,NM,2024-09-30,"2024Q3",893022.0,644103.0,8648.0,1.2890968568534549,5.12,51.05356591540598,525215.0,156878.0,0.0,89,3321635.2
"34010",EverTrust Bank,City Of Industry,CA,1995-05-03,false,NM,2024-12-31,"2024Q4",946458.0,681665.0,19753.0,2.183002178913125,8.65,54.06671938611135,514341.0,150103.0,0.0,90,3341863.5
"34010",EverTrust Bank,City Of Industry,CA,1995-05-03,false,NM,2025-03-31,"2025Q1",963184.0,698944.0,2753.0,1.1533051744777292,4.53,53.30538922155689,573357.0,146320.0,0.0,91,3341872.5
"34010",EverTrust Bank,City Of Industry,CA,1995-05-03,false,NM,2025-06-30,"2025Q2",1008290.0,737056.0,5939.0,1.2212073482178474,4.85,52.04378313665128,619060.0,179039.0,0.0,94,3377264.0
"34010",EverTrust Bank,City Of Industry,CA,1995-05-03,false,NM,2025-09-30,"2025Q3",1089770.0,816358.0,9551.0,1.2709875434850195,5.16,50.598758671047825,632174.0,184067.0,0.0,99,3414490.5
"34010",EverTrust Bank,City Of Industry,CA,1995-05-03,false,NM,2025-12-31,"2025Q4",1107990.0,834170.0,12510.0,1.2227084820587322,5.03,51.19648557941554,650725.0,190650.0,0.0,97,3421992.5
"34252",Pacific Coast Bankers' Bank,Walnut Creek,CA,1997-01-02,false,SM,2022-03-31,"2022Q1",1607821.0,1248375.0,1121.0,0.295999192009342,3.34,85.9332393041843,95470.0,136368.0,0.0,108,3162422.5
"34252",Pacific Coast Bankers' Bank,Walnut Creek,CA,1997-01-02,false,SM,2022-06-30,"2022Q2",1414287.0,831135.0,1645.0,0.2220959603062539,2.47,89.42392046008382,106310.0,145659.0,0.0,105,3146316.0
"34252",Pacific Coast Bankers' Bank,Walnut Creek,CA,1997-01-02,false,SM,2022-09-30,"2022Q3",1731012.0,908124.0,3092.0,0.2670470541310116,3.1,86.93639103819024,121753.0,144881.0,0.0,109,3145009.5
"34252",Pacific Coast Bankers' Bank,Walnut Creek,CA,1997-01-02,false,SM,2022-12-31,"2022Q4",1332441.0,536869.0,6800.0,0.4528817800065481,5.11,92.08022513065616,140679.0,123443.0,0.0,106,3135097.5
"34252",Pacific Coast Bankers' Bank,Walnut Creek,CA,1997-01-02,false,SM,2023-03-31,"2023Q1",1253850.0,579828.0,1557.0,0.4816163378366936,4.68,81.94315171475621,138791.0,129134.0,0.0,105,3152233.8
"34252",Pacific Coast Bankers' Bank,Walnut Creek,CA,1997-01-02,false,SM,2023-06-30,"2023Q2",1229632.0,458856.0,4176.0,0.6566170229325907,6.26,78.57790170791216,149945.0,139175.0,0.0,110,3191508.0
"34252",Pacific Coast Bankers' Bank,Walnut Creek,CA,1997-01-02,false,SM,2023-09-30,"2023Q3",1434556.0,512631.0,5687.0,0.577659836369215,5.68,80.56479581003609,191407.0,147471.0,0.0,119,3223877.8
"34252",Pacific Coast Bankers' Bank,Walnut Creek,CA,1997-01-02,false,SM,2023-12-31,"2023Q4",1045069.0,396262.0,8647.0,0.686755148241265,6.46,79.13717852857813,195400.0,141205.0,0.0,118,3248446.5
"34252",Pacific Coast Bankers' Bank,Walnut Creek,CA,1997-01-02,false,SM,2024-03-31,"2024Q1",1214539.0,476054.0,1540.0,0.5452273137641573,4.56,84.60873947160032,205029.0,149732.0,0.0,117,3277174.5
"34252",Pacific Coast Bankers' Bank,Walnut Creek,CA,1997-01-02,false,SM,2024-06-30,"2024Q2",1242616.0,517976.0,3753.0,0.6429628715924509,5.55,81.12140453141807,243937.0,147517.0,0.0,120,3287040.8
"34252",Pacific Coast Bankers' Bank,Walnut Creek,CA,1997-01-02,false,SM,2024-09-30,"2024Q3",937586.0,385573.0,6439.0,0.7734672159394208,6.32,79.37169237698457,249944.0,157739.0,0.0,120,3321635.2
"34252",Pacific Coast Bankers' Bank,Walnut Creek,CA,1997-01-02,false,SM,2024-12-31,"2024Q4",1251957.0,534841.0,8910.0,0.7827094819587661,6.54,79.2757278634306,252327.0,156573.0,0.0,120,3341863.5
"34252",Pacific Coast Bankers' Bank,Walnut Creek,CA,1997-01-02,false,SM,2025-03-31,"2025Q1",1139353.0,453965.0,1835.0,0.6138894580794627,5.32,82.71377995642702,291565.0,146473.0,0.0,116,3341872.5
"34252",Pacific Coast Bankers' Bank,Walnut Creek,CA,1997-01-02,false,SM,2025-06-30,"2025Q2",1242294.0,439349.0,4547.0,0.7508248009414344,6.57,77.93879302126037,299218.0,136268.0,0.0,118,3377264.0
"34252",Pacific Coast Bankers' Bank,Walnut Creek,CA,1997-01-02,false,SM,2025-09-30,"2025Q3",1162548.0,541416.0,5355.0,0.595462487427421,5.15,82.8570236555551,332123.0,136946.0,0.0,116,3414490.5
"34252",Pacific Coast Bankers' Bank,Walnut Creek,CA,1997-01-02,false,SM,2025-12-31,"2025Q4",1138599.0,516742.0,8161.0,0.6875604385087091,5.87,81.10885817326296,342632.0,133057.0,0.0,121,3421992.5
"3430",Westamerica Bank,San Rafael,CA,1884-02-24,false,SM,2022-03-31,"2022Q1",7262312.0,6408692.0,22122.0,1.2052673648948715,13.54,46.54921639213119,539388.0,137301.0,266925.0,613,3162422.5
"3430",Westamerica Bank,San Rafael,CA,1884-02-24,false,SM,2022-06-30,"2022Q2",7180997.0,6418086.0,46997.0,1.2896770223060678,15.7,44.698312939978585,530480.0,134009.0,275763.0,567,3146316.0
"3430",Westamerica Bank,San Rafael,CA,1884-02-24,false,SM,2022-09-30,"2022Q3",7138093.0,6497410.0,81347.0,1.4958633602868592,19.84,41.03671242293399,522917.0,118644.0,276247.0,564,3145009.5
"3430",Westamerica Bank,San Rafael,CA,1884-02-24,false,SM,2022-12-31,"2022Q4",6909609.0,6227401.0,119922.0,1.6696532987661088,22.61,38.66503958479281,520783.0,103847.0,268556.0,568,3135097.5
"3430",Westamerica Bank,San Rafael,CA,1884-02-24,false,SM,2023-03-31,"2023Q1",6661179.0,5902479.0,39976.0,2.356591231106108,32.2,33.823621534259615,524638.0,94392.0,258006.0,621,3152233.8
"3430",Westamerica Bank,San Rafael,CA,1884-02-24,false,SM,2023-06-30,"2023Q2",6538595.0,5709575.0,79686.0,2.3775766765196127,31.74,33.431063138433956,523737.0,89950.0,245180.0,593,3191508.0
"3430",Westamerica Bank,San Rafael,CA,1884-02-24,false,SM,2023-09-30,"2023Q3",6520076.0,5701665.0,120450.0,2.412305634898553,32.27,33.06941253692156,521696.0,78766.0,228922.0,648,3223877.8
"3430",Westamerica Bank,San Rafael,CA,1884-02-24,false,SM,2023-12-31,"2023Q4",6320142.0,5476558.0,158981.0,2.4124874835358403,30.94,33.124626023231286,513108.0,81767.0,217219.0,617,3248446.5
"3430",Westamerica Bank,San Rafael,CA,1884-02-24,false,SM,2024-03-31,"2024Q1",6417341.0,5358036.0,35883.0,2.253694862634949,24.93,35.46145036660655,512878.0,74295.0,206380.0,587,3277174.5
"3430",Westamerica Bank,San Rafael,CA,1884-02-24,false,SM,2024-06-30,"2024Q2",6267282.0,5134386.0,70879.0,2.237723013149597,24.66,35.77088642124803,512086.0,76657.0,191675.0,568,3287040.8
"3430",Westamerica Bank,San Rafael,CA,1884-02-24,false,SM,2024-09-30,"2024Q3",6122740.0,5068935.0,104146.0,2.210452041298967,23.47,36.25099848320305,526208.0,80308.0,177718.0,609,3321635.2
"3430",Westamerica Bank,San Rafael,CA,1884-02-24,false,SM,2024-12-31,"2024Q4",6038088.0,5014531.0,135755.0,2.177962729603766,22.95,36.653695699748326,529753.0,74933.0,163319.0,589,3341863.5
"3430",Westamerica Bank,San Rafael,CA,1884-02-24,false,SM,2025-03-31,"2025Q1",5929984.0,4878066.0,30750.0,2.055468917633517,20.42,38.28226219530567,510441.0,74249.0,148755.0,591,3341872.5
"3430",Westamerica Bank,San Rafael,CA,1884-02-24,false,SM,2025-06-30,"2025Q2",5787936.0,4750472.0,59636.0,2.0151826919654465,19.57,39.008966349458504,501985.0,75537.0,135517.0,600,3377264.0
"3430",Westamerica Bank,San Rafael,CA,1884-02-24,false,SM,2025-09-30,"2025Q3",5877067.0,4795727.0,87386.0,1.972011747095966,18.95,39.805576086063894,504141.0,77798.0,123645.0,593,3414490.5
"3430",Westamerica Bank,San Rafael,CA,1884-02-24,false,SM,2025-12-31,"2025Q4",5923791.0,4843088.0,115165.0,1.948193695502087,18.64,40.18802730153319,496072.0,78380.0,113457.0,586,3421992.5
"3440",First Northern Bank of Dixon,Dixon,CA,1910-01-02,false,NM,2022-03-31,"2022Q1",1867650.0,1716746.0,3085.0,0.6552090045044292,8.7,66.67896134552966,735726.0,114682.0,503.0,187,3162422.5
"3440",First Northern Bank of Dixon,Dixon,CA,1910-01-02,false,NM,2022-06-30,"2022Q2",1896771.0,1751989.0,6704.0,0.7102311853360144,9.81,64.74758933635847,792900.0,104713.0,527.0,186,3146316.0
"3440",First Northern Bank of Dixon,Dixon,CA,1910-01-02,false,NM,2022-09-30,"2022Q3",1932713.0,1800502.0,11320.0,0.7947612898571538,11.56,63.17007934188938,836131.0,100291.0,558.0,188,3145009.5
"3440",First Northern Bank of Dixon,Dixon,CA,1910-01-02,false,NM,2022-12-31,"2022Q4",1871361.0,1727909.0,16097.0,0.8501114645745872,12.45,62.73773490231625,841857.0,100581.0,523.0,192,3135097.5
